id_sale,id_videojuego,total_sales,na_sales,jp_sales,pal_sales,other_sales
581,581,18.88,7.56,2.52,3.35,5.45
582,582,8.16,1.32,1.01,4.22,1.61
583,583,17.06,3.3,1.8,2.7,9.26
584,584,14.18,2.22,9.71,2.22,0.03
585,585,6.78,4.32,0.08,0.53,1.85
586,586,12.16,6.5,0.04,2.0,3.62
587,587,19.99,6.68,1.43,9.29,2.59
588,588,12.45,5.5,1.11,1.29,4.55
589,589,14.43,6.21,2.2,0.78,5.24
590,590,6.87,2.64,1.86,1.4,0.97
591,591,0.4,0.12,0.09,0.06,0.13
592,592,7.13,0.65,2.07,3.5,0.91
593,593,9.59,5.99,1.04,0.34,2.22
594,594,16.66,7.05,1.63,0.14,7.84
595,595,4.82,2.29,0.29,1.61,0.63
596,596,16.49,13.41,0.33,0.68,2.07
597,597,11.09,2.52,0.99,2.1,5.48
598,598,5.41,1.11,0.9,2.11,1.29
599,599,11.28,1.62,1.33,6.49,1.84
600,600,4.37,1.93,1.01,0.58,0.85
601,601,0.7,0.17,0.1,0.29,0.14
602,602,1.98,1.44,0.15,0.37,0.02
603,603,13.87,0.6,7.87,4.95,0.45
604,604,6.65,1.16,2.14,3.01,0.34
605,605,12.01,6.06,3.66,0.51,1.78
606,606,19.48,10.12,1.35,3.77,4.24
607,607,15.12,2.7,3.14,1.15,8.13
608,608,4.34,1.8,0.52,0.98,1.04
609,609,6.67,6.15,0.06,0.43,0.03
610,610,17.53,7.9,4.09,0.69,4.85
611,611,3.53,1.15,0.3,0.57,1.51
612,612,7.67,3.24,0.66,2.76,1.01
613,613,11.94,4.1,1.31,4.81,1.72
614,614,1.78,1.21,0.07,0.29,0.21
615,615,7.96,5.68,1.74,0.39,0.15
616,616,18.43,4.68,8.24,3.9,1.61
617,617,19.65,15.49,0.27,3.4,0.49
618,618,16.71,5.82,7.89,0.82,2.18
619,619,8.73,4.48,0.43,2.79,1.03
620,620,15.39,5.24,4.14,3.57,2.44
621,621,18.95,3.48,4.08,8.07,3.32
622,622,8.33,2.0,1.5,3.69,1.14
623,623,2.83,0.65,0.36,1.41,0.41
624,624,2.68,1.35,0.04,0.28,1.01
625,625,4.59,2.42,0.08,0.56,1.53
626,626,16.94,8.58,2.47,3.99,1.9
627,627,0.71,0.16,0.47,0.06,0.02
628,628,19.02,5.41,12.23,0.74,0.64
629,629,5.3,0.4,3.96,0.94,0.0
630,630,7.88,3.67,0.19,2.24,1.78
631,631,4.79,3.32,0.29,0.59,0.59
632,632,9.14,0.79,2.17,1.32,4.86
633,633,1.14,0.37,0.42,0.28,0.07
634,634,11.18,3.42,2.28,4.94,0.54
635,635,19.71,15.48,2.65,1.27,0.31
636,636,18.03,1.02,7.92,2.08,7.01
637,637,2.4,0.78,0.06,0.19,1.37
638,638,17.63,7.97,8.14,0.9,0.62
639,639,14.01,7.29,2.37,0.28,4.07
640,640,16.8,8.25,0.91,1.4,6.24
641,641,10.45,4.27,1.5,3.86,0.82
642,642,1.31,0.58,0.2,0.23,0.3
643,643,3.83,1.95,0.28,0.07,1.53
644,644,6.3,3.0,1.69,1.35,0.26
645,645,9.04,3.85,1.24,2.68,1.27
646,646,9.69,4.05,0.14,4.56,0.94
647,647,11.62,8.76,2.17,0.38,0.31
648,648,19.39,5.46,8.46,1.59,3.88
649,649,16.93,6.55,3.03,2.25,5.1
650,650,10.79,4.39,0.92,4.51,0.97
651,651,15.81,7.12,5.46,2.61,0.62
652,652,16.36,7.99,5.99,0.08,2.3
653,653,4.29,1.56,0.16,0.83,1.74
654,654,7.26,3.93,1.8,0.72,0.81
655,655,10.44,7.92,0.05,2.32,0.15
656,656,0.68,0.26,0.16,0.22,0.04
657,657,0.51,0.08,0.05,0.18,0.2
658,658,19.3,7.69,0.73,5.81,5.07
659,659,19.55,6.46,8.58,0.39,4.12
660,660,16.58,6.18,5.02,1.47,3.91
661,661,14.45,9.79,1.23,1.73,1.7
662,662,2.99,0.8,2.01,0.13,0.05
663,663,18.76,7.02,1.69,6.52,3.53
664,664,0.32,0.11,0.05,0.02,0.14
665,665,16.67,4.72,7.98,3.1,0.87
666,666,14.51,4.07,2.06,2.92,5.46
667,667,12.28,4.06,3.21,0.99,4.02
668,668,1.25,0.31,0.48,0.25,0.21
669,669,8.46,1.6,0.34,0.14,6.38
670,670,10.93,3.67,1.33,2.06,3.87
671,671,15.24,7.65,0.05,4.73,2.81
672,672,9.13,5.45,0.1,2.07,1.51
673,673,4.51,2.12,1.93,0.25,0.21
674,674,11.42,2.69,5.89,2.53,0.31
675,675,19.85,14.32,2.96,1.28,1.29
676,676,2.19,0.26,0.1,1.52,0.31
677,677,2.32,0.7,0.66,0.44,0.52
678,678,6.72,2.3,2.95,0.52,0.95
679,679,5.47,1.14,2.3,0.01,2.02
680,680,14.44,3.74,0.79,5.51,4.4
681,681,0.69,0.28,0.03,0.1,0.28
682,682,18.59,14.26,0.2,4.11,0.02
683,683,11.78,1.62,2.88,1.02,6.26
684,684,9.79,1.81,1.49,1.64,4.85
685,685,19.18,8.24,5.1,3.5,2.34
686,686,0.93,0.35,0.09,0.09,0.4
687,687,12.19,7.69,0.07,0.57,3.86
688,688,2.3,0.82,0.16,1.29,0.03
689,689,7.09,2.06,0.94,2.82,1.27
690,690,13.53,7.56,0.45,4.77,0.75
691,691,9.81,3.02,1.38,4.94,0.47
692,692,1.99,0.55,0.75,0.26,0.43
693,693,10.2,3.14,0.46,1.54,5.06
694,694,5.23,2.99,1.01,0.76,0.47
695,695,17.78,9.06,0.59,5.02,3.11
696,696,8.77,0.69,6.63,1.31,0.14
697,697,1.82,0.5,0.15,1.13,0.04
698,698,16.69,6.35,2.72,3.86,3.76
699,699,16.67,9.08,3.52,3.32,0.75
700,700,14.57,7.41,4.54,0.26,2.36
701,701,7.83,1.54,1.13,2.33,2.83
702,702,12.5,6.65,3.64,0.14,2.07
703,703,4.96,1.25,2.19,0.91,0.61
704,704,12.85,4.72,0.41,0.51,7.21
705,705,14.41,5.86,0.53,2.51,5.51
706,706,17.36,4.06,4.25,6.47,2.58
707,707,2.28,1.03,0.39,0.11,0.75
708,708,12.19,4.92,1.87,2.84,2.56
709,709,17.09,4.11,6.05,3.96,2.97
710,710,10.07,2.47,5.48,0.85,1.27
711,711,17.24,1.91,0.7,4.43,10.2
712,712,10.84,2.31,1.65,2.74,4.14
713,713,18.4,10.17,3.81,0.24,4.18
714,714,18.6,8.38,5.94,4.16,0.12
715,715,13.46,7.49,2.3,3.51,0.16
716,716,10.2,4.15,2.04,3.86,0.15
717,717,6.96,3.05,1.49,0.8,1.62
718,718,12.98,1.98,1.63,5.01,4.36
719,719,9.57,2.83,0.47,0.14,6.13
720,720,3.04,1.96,0.1,0.32,0.66
721,721,9.91,5.35,1.05,1.01,2.5
722,722,2.6,0.13,1.38,0.96,0.13
723,723,11.03,6.64,1.98,1.34,1.07
724,724,2.11,1.19,0.0,0.25,0.67
725,725,12.3,6.05,0.07,3.11,3.07
726,726,9.18,4.54,0.07,0.37,4.2
727,727,17.95,10.88,3.3,2.8,0.97
728,728,3.56,1.93,0.97,0.62,0.04
729,729,16.05,8.15,4.27,2.59,1.04
730,730,19.17,3.95,8.97,2.88,3.37
731,731,0.76,0.39,0.27,0.08,0.02
732,732,18.16,13.14,2.88,0.33,1.81
733,733,5.43,3.33,0.71,0.59,0.8
734,734,0.17,0.06,0.05,0.03,0.03
735,735,0.72,0.19,0.12,0.2,0.21
736,736,0.64,0.19,0.2,0.06,0.19
737,737,6.11,3.13,0.01,0.64,2.33
738,738,11.54,5.7,1.7,0.23,3.91
739,739,3.62,2.41,0.44,0.02,0.75
740,740,11.64,7.57,0.21,2.77,1.09
741,741,4.96,2.48,0.13,1.26,1.09
742,742,14.77,10.28,0.15,0.98,3.36
743,743,18.34,6.57,5.67,0.7,5.4
744,744,12.86,4.12,2.8,3.33,2.61
745,745,14.52,3.56,5.13,5.64,0.19
746,746,6.53,4.38,1.01,0.59,0.55
747,747,16.64,9.85,0.91,4.68,1.2
748,748,10.45,2.55,1.25,5.26,1.39
749,749,13.13,5.63,2.17,0.59,4.74
750,750,2.18,0.87,0.14,0.57,0.6
751,751,17.21,4.5,10.95,1.22,0.54
752,752,12.76,0.51,4.36,2.7,5.19
753,753,18.13,4.84,4.56,4.42,4.31
754,754,18.56,14.24,1.06,1.12,2.14
755,755,12.49,7.88,0.02,1.88,2.71
756,756,14.74,5.34,8.02,0.08,1.3
757,757,15.1,7.73,4.51,2.71,0.15
758,758,7.24,1.26,4.37,0.84,0.77
759,759,14.83,7.79,1.56,2.04,3.44
760,760,14.54,7.62,2.82,3.26,0.84
761,761,10.32,8.69,0.16,0.02,1.45
762,762,0.32,0.11,0.14,0.05,0.02
763,763,16.84,13.54,2.72,0.07,0.51
764,764,4.34,0.38,0.16,1.14,2.66
765,765,2.78,0.3,0.63,1.1,0.75
766,766,9.53,4.72,0.74,1.78,2.29
767,767,11.75,2.44,1.53,0.9,6.88
768,768,14.07,2.69,0.98,2.93,7.47
769,769,16.45,4.03,1.86,0.82,9.74
770,770,0.91,0.44,0.21,0.12,0.14
771,771,6.94,1.82,1.8,0.55,2.77
772,772,11.56,5.11,0.25,4.41,1.79
773,773,15.32,13.32,0.64,1.36,0.0
774,774,6.2,4.88,0.34,0.13,0.85
775,775,4.3,0.69,3.32,0.16,0.13
776,776,1.53,0.48,0.74,0.15,0.16
777,777,8.13,3.9,1.64,0.21,2.38
778,778,1.75,0.92,0.37,0.43,0.03
779,779,6.56,3.47,1.26,0.57,1.26
780,780,9.54,2.75,2.27,3.54,0.98
781,781,6.94,3.26,0.07,0.3,3.31
782,782,9.02,2.55,3.42,1.03,2.02
783,783,11.18,4.05,0.8,1.98,4.35
784,784,14.59,8.42,0.15,1.29,4.73
785,785,1.36,0.53,0.4,0.04,0.39
786,786,7.57,1.1,1.1,5.24,0.13
787,787,8.18,0.57,2.32,4.5,0.79
788,788,16.25,6.49,8.05,1.56,0.15
789,789,12.16,7.63,3.11,1.41,0.01
790,790,5.89,1.85,0.87,0.34,2.83
791,791,12.22,9.6,0.76,1.74,0.12
792,792,11.56,6.08,1.4,0.31,3.77
793,793,13.54,8.86,3.35,0.37,0.96
794,794,14.65,1.32,11.54,0.72,1.07
795,795,9.37,4.49,1.06,1.58,2.24
796,796,3.48,0.59,2.78,0.1,0.01
797,797,0.53,0.48,0.02,0.0,0.03
798,798,16.76,7.95,2.68,4.6,1.53
799,799,6.05,3.33,0.7,1.2,0.82
800,800,5.76,1.46,0.62,3.51,0.17
801,801,14.75,9.13,1.2,3.37,1.05
802,802,1.05,0.63,0.24,0.14,0.04
803,803,1.88,0.66,0.08,0.66,0.48
804,804,5.65,4.14,0.19,0.89,0.43
805,805,11.42,3.12,7.23,0.08,0.99
806,806,8.29,2.78,1.87,3.0,0.64
807,807,14.64,3.09,3.66,5.86,2.03
808,808,8.82,1.95,3.96,1.04,1.87
809,809,8.93,1.04,0.26,6.57,1.06
810,810,15.65,9.32,4.35,0.46,1.52
811,811,15.46,11.07,1.27,1.79,1.33
812,812,2.32,0.72,0.48,0.99,0.13
813,813,1.28,0.12,0.07,0.82,0.27
814,814,16.22,1.76,7.25,2.17,5.04
815,815,6.66,0.78,2.12,1.28,2.48
816,816,15.87,6.04,5.92,2.94,0.97
817,817,12.29,6.11,1.71,2.63,1.84
818,818,5.18,2.04,1.23,0.34,1.57
819,819,17.21,2.65,11.11,0.76,2.69
820,820,0.63,0.22,0.16,0.22,0.03
821,821,1.06,0.38,0.2,0.43,0.05
822,822,11.08,2.38,2.68,2.13,3.89
823,823,4.04,1.64,0.61,0.79,1.0
824,824,15.2,5.62,3.67,0.38,5.53
825,825,5.62,1.41,1.51,2.16,0.54
826,826,13.1,0.88,2.83,4.13,5.26
827,827,18.03,10.57,4.38,1.17,1.91
828,828,8.47,1.4,3.33,1.74,2.0
829,829,19.12,5.63,9.5,1.55,2.44
830,830,15.91,6.98,0.64,6.73,1.56
831,831,18.75,11.39,1.79,1.72,3.85
832,832,8.26,4.42,1.72,1.22,0.9
833,833,4.27,1.17,0.02,2.71,0.37
834,834,17.24,6.68,8.4,1.84,0.32
835,835,11.93,7.6,1.57,2.07,0.69
836,836,9.34,2.2,3.31,2.5,1.33
837,837,12.48,8.12,2.49,0.7,1.17
838,838,6.16,2.75,1.88,1.36,0.17
839,839,16.73,6.27,7.05,0.48,2.93
840,840,18.34,5.66,2.09,3.2,7.39
841,841,10.8,5.49,3.98,0.91,0.42
842,842,10.43,2.49,5.52,1.9,0.52
843,843,9.41,2.85,3.81,2.3,0.45
844,844,16.65,4.71,3.62,1.1,7.22
845,845,14.2,2.72,0.56,10.36,0.56
846,846,5.37,1.38,0.78,1.52,1.69
847,847,3.11,1.01,0.3,1.42,0.38
848,848,1.49,1.12,0.22,0.14,0.01
849,849,2.19,1.23,0.53,0.22,0.21
850,850,4.33,2.92,0.13,1.21,0.07
851,851,17.31,5.37,8.17,1.61,2.16
852,852,18.2,15.91,1.62,0.56,0.11
853,853,2.08,1.19,0.65,0.17,0.07
854,854,8.69,2.16,2.38,0.69,3.46
855,855,18.81,8.09,0.16,4.19,6.37
856,856,14.57,9.55,2.44,1.79,0.79
857,857,8.72,2.13,6.49,0.03,0.07
858,858,10.15,3.42,0.47,6.22,0.04
859,859,18.51,14.14,1.62,0.94,1.81
860,860,13.48,2.77,4.62,2.32,3.77
861,861,10.47,4.97,3.71,1.17,0.62
862,862,15.7,5.43,1.05,4.24,4.98
863,863,19.31,3.46,5.4,1.92,8.53
864,864,0.34,0.1,0.06,0.13,0.05
865,865,1.32,0.36,0.6,0.1,0.26
866,866,1.11,0.72,0.08,0.02,0.29
867,867,6.85,4.09,0.62,0.52,1.62
868,868,15.39,3.89,6.54,4.02,0.94
869,869,12.24,4.93,4.66,2.08,0.57
870,870,1.62,0.33,0.64,0.17,0.48
871,871,14.26,9.21,0.19,4.29,0.57
872,872,16.16,9.9,2.81,1.48,1.97
873,873,16.57,4.0,0.45,6.75,5.37
874,874,11.49,6.57,1.46,2.41,1.05
875,875,13.68,2.42,0.99,5.29,4.98
876,876,14.12,4.39,3.82,0.03,5.88
877,877,18.71,13.0,2.0,1.69,2.02
878,878,3.11,1.23,0.48,0.77,0.63
879,879,17.25,11.03,3.85,0.66,1.71
880,880,0.59,0.32,0.14,0.06,0.07
881,881,5.16,1.85,0.2,0.92,2.19
882,882,8.71,4.88,1.09,2.42,0.32
883,883,16.2,0.72,2.93,8.51,4.04
884,884,10.99,4.64,3.51,1.36,1.48
885,885,6.4,3.18,1.1,0.02,2.1
886,886,13.94,5.08,0.36,4.89,3.61
887,887,10.9,1.66,3.34,5.2,0.7
888,888,9.5,2.25,0.16,5.93,1.16
889,889,4.28,0.95,2.05,1.03,0.25
890,890,7.66,3.54,1.54,0.27,2.31
891,891,11.55,5.81,5.71,0.02,0.01
892,892,0.14,0.04,0.05,0.02,0.03
893,893,11.24,6.92,2.59,0.04,1.69
894,894,7.07,2.55,1.21,1.72,1.59
895,895,12.06,7.0,2.95,0.17,1.94
896,896,17.53,3.92,5.98,1.84,5.79
897,897,3.23,0.57,0.73,0.2,1.73
898,898,4.3,3.4,0.13,0.32,0.45
899,899,13.03,2.48,5.03,3.14,2.38
900,900,13.78,5.89,2.72,0.12,5.05
901,901,11.03,0.77,0.29,2.59,7.38
902,902,6.78,2.51,0.05,0.23,3.99
903,903,5.02,1.65,0.2,2.61,0.56
904,904,8.54,4.11,2.69,1.24,0.5
905,905,19.69,1.89,3.2,2.12,12.48
906,906,2.43,1.11,0.13,0.18,1.01
907,907,19.9,14.22,5.14,0.13,0.41
908,908,6.25,1.36,1.18,0.15,3.56
909,909,8.67,5.85,0.55,0.38,1.89
910,910,3.7,0.34,1.06,0.1,2.2
911,911,9.99,4.91,2.87,2.01,0.2
912,912,14.27,11.57,0.31,1.02,1.37
913,913,13.01,3.23,4.5,0.92,4.36
914,914,8.85,4.49,1.21,1.41,1.74
915,915,2.17,0.99,0.02,0.88,0.28
916,916,1.09,0.41,0.02,0.43,0.23
917,917,2.66,0.59,0.82,0.32,0.93
918,918,6.62,3.12,0.56,1.37,1.57
919,919,13.0,1.34,1.61,5.85,4.2
920,920,13.19,6.35,0.41,0.32,6.11
921,921,18.82,0.73,4.36,8.24,5.49
922,922,4.4,0.93,0.25,1.84,1.38
923,923,14.53,6.23,7.33,0.85,0.12
924,924,15.45,10.33,2.02,2.55,0.55
925,925,6.89,4.8,1.64,0.18,0.27
926,926,14.21,9.33,3.25,1.31,0.32
927,927,13.82,3.65,6.73,1.84,1.6
928,928,1.63,0.22,1.34,0.03,0.04
929,929,2.53,1.37,0.98,0.01,0.17
930,930,17.29,11.09,0.74,3.23,2.23
931,931,2.85,1.69,0.72,0.05,0.39
932,932,7.76,1.94,0.36,2.69,2.77
933,933,1.14,0.91,0.16,0.01,0.06
934,934,17.41,6.51,0.03,5.96,4.91
935,935,12.47,8.98,0.78,0.5,2.21
936,936,17.45,3.89,0.65,6.52,6.39
937,937,4.61,2.43,0.21,1.47,0.5
938,938,19.23,10.01,3.63,3.25,2.34
939,939,11.86,6.54,0.61,3.73,0.98
940,940,14.32,6.62,2.31,1.62,3.77
941,941,13.98,8.79,2.5,1.35,1.34
942,942,8.49,2.75,2.83,0.56,2.35
943,943,15.46,4.66,0.56,0.26,9.98
944,944,17.44,8.76,0.66,4.48,3.54
945,945,16.3,3.43,4.09,7.7,1.08
946,946,11.34,7.42,0.22,0.95,2.75
947,947,16.03,5.42,0.1,4.57,5.94
948,948,8.06,2.04,0.66,2.8,2.56
949,949,7.3,5.88,0.01,1.1,0.31
950,950,10.01,6.72,1.79,1.3,0.2
951,951,2.53,0.92,0.26,1.0,0.35
952,952,13.55,0.95,0.89,7.51,4.2
953,953,17.02,10.73,0.28,5.07,0.94
954,954,1.91,0.46,0.19,0.05,1.21
955,955,1.77,0.73,0.45,0.52,0.07
956,956,0.43,0.32,0.05,0.03,0.03
957,957,1.46,0.32,0.16,0.8,0.18
958,958,13.81,7.31,3.09,1.79,1.62
959,959,2.03,0.48,1.27,0.21,0.07
960,960,15.44,2.94,5.27,4.6,2.63
961,961,14.34,4.13,0.09,9.98,0.14
962,962,6.02,0.78,1.23,3.27,0.74
963,963,1.39,0.75,0.03,0.22,0.39
964,964,19.31,14.97,3.83,0.38,0.13
965,965,8.59,3.97,1.97,2.23,0.42
966,966,16.75,4.16,1.11,9.13,2.35
967,967,3.82,1.86,0.23,0.62,1.11
968,968,15.22,4.73,8.88,0.95,0.66
969,969,8.99,1.23,0.04,0.23,7.49
970,970,17.86,5.3,4.32,1.4,6.84
971,971,11.82,3.56,3.35,2.88,2.03
972,972,19.33,6.65,2.89,6.61,3.18
973,973,4.02,2.61,0.15,0.88,0.38
974,974,10.72,6.94,0.29,1.25,2.24
975,975,11.38,2.08,3.22,1.16,4.92
976,976,10.42,4.24,1.5,1.6,3.08
977,977,3.32,1.94,0.56,0.73,0.09
978,978,16.31,9.5,0.69,4.91,1.21
979,979,2.69,0.72,0.49,1.44,0.04
980,980,3.18,1.41,0.22,0.99,0.56
981,981,5.34,0.34,0.91,0.28,3.81
982,982,10.38,2.84,1.41,2.11,4.02
983,983,11.43,6.19,0.07,4.17,1.0
984,984,19.23,1.96,1.14,11.89,4.24
985,985,9.25,2.93,3.59,0.25,2.48
986,986,7.26,3.05,0.06,2.68,1.47
987,987,6.65,3.65,1.39,0.85,0.76
988,988,4.55,3.08,1.35,0.11,0.01
989,989,13.26,3.4,5.47,4.04,0.35
990,990,5.3,2.02,0.31,2.19,0.78
991,991,4.57,2.17,0.59,0.39,1.42
992,992,17.24,10.19,2.5,2.26,2.29
993,993,11.07,5.48,2.28,2.21,1.1
994,994,5.29,1.75,1.59,0.16,1.79
995,995,4.0,1.17,0.84,0.48,1.51
996,996,13.17,3.94,3.4,3.62,2.21
997,997,17.25,11.42,0.74,0.62,4.47
998,998,3.88,0.82,1.04,0.44,1.58
999,999,13.31,4.18,5.29,0.2,3.64
1000,1000,11.68,3.83,3.85,2.11,1.89
1001,1001,7.85,3.63,0.86,2.53,0.83
1002,1002,1.33,0.18,0.05,0.03,1.07
1003,1003,7.12,2.44,0.29,2.48,1.91
1004,1004,5.99,0.77,1.54,3.19,0.49
1005,1005,9.04,3.46,1.71,1.57,2.3
1006,1006,8.1,1.89,1.3,2.68,2.23
1007,1007,17.77,8.7,1.39,2.61,5.07
1008,1008,3.06,2.27,0.21,0.28,0.3
1009,1009,17.62,10.27,4.84,0.84,1.67
1010,1010,2.16,0.9,0.13,0.64,0.49
1011,1011,19.3,15.9,0.51,2.36,0.53
1012,1012,5.53,5.02,0.21,0.05,0.25
1013,1013,15.6,3.27,0.06,6.14,6.13
1014,1014,14.16,3.56,2.69,0.35,7.56
1015,1015,9.88,4.88,0.46,3.03,1.51
1016,1016,5.3,1.74,0.11,2.21,1.24
1017,1017,18.82,8.67,1.97,8.01,0.17
1018,1018,5.53,0.34,2.05,0.46,2.68
1019,1019,18.41,3.31,1.56,6.16,7.38
1020,1020,14.34,4.15,1.11,5.97,3.11
1021,1021,17.67,6.76,9.08,1.05,0.78
1022,1022,9.01,4.6,0.69,3.48,0.24
1023,1023,12.37,6.37,0.42,3.54,2.04
1024,1024,8.47,2.62,2.46,0.65,2.74
1025,1025,13.82,5.68,4.51,2.38,1.25
1026,1026,2.3,0.6,0.47,1.02,0.21
1027,1027,16.14,3.31,5.28,5.77,1.78
1028,1028,13.98,7.24,1.73,2.1,2.91
1029,1029,10.25,5.63,3.18,0.52,0.92
1030,1030,19.33,1.87,5.07,4.37,8.02
1031,1031,2.83,1.44,0.08,0.54,0.77
1032,1032,14.56,7.05,3.73,1.59,2.19
1033,1033,13.98,7.03,1.04,2.69,3.22
1034,1034,17.84,2.13,3.99,10.77,0.95
1035,1035,9.25,3.41,1.33,0.6,3.91
1036,1036,8.15,3.61,0.73,2.16,1.65
1037,1037,11.63,7.38,1.2,1.14,1.91
1038,1038,2.37,0.45,0.19,0.89,0.84
1039,1039,2.37,1.03,0.43,0.07,0.84
1040,1040,11.66,4.51,1.65,1.45,4.05
1041,1041,3.9,0.67,2.83,0.09,0.31
1042,1042,5.31,0.84,2.02,2.13,0.32
1043,1043,5.53,1.11,2.9,0.94,0.58
1044,1044,4.76,2.88,0.62,0.97,0.29
1045,1045,5.12,1.45,0.42,3.03,0.22
1046,1046,7.29,3.73,0.71,1.3,1.55
1047,1047,2.43,0.5,0.19,0.9,0.84
1048,1048,5.05,1.65,3.26,0.13,0.01
1049,1049,15.85,12.01,0.07,3.12,0.65
1050,1050,6.81,4.44,0.48,1.69,0.2
1051,1051,2.41,0.76,0.67,0.5,0.48
1052,1052,0.1,0.04,0.01,0.03,0.02
1053,1053,7.08,1.46,0.0,3.76,1.86
1054,1054,1.63,1.19,0.03,0.41,0.0
1055,1055,7.15,0.29,2.79,2.91,1.16
1056,1056,14.97,7.76,1.19,4.55,1.47
1057,1057,13.58,10.63,0.36,2.16,0.43
1058,1058,1.15,0.15,0.22,0.32,0.46
1059,1059,2.58,1.43,0.44,0.29,0.42
1060,1060,5.44,2.19,0.61,1.97,0.67
1061,1061,19.25,8.14,5.09,2.07,3.95
1062,1062,5.16,3.24,0.68,1.08,0.16
1063,1063,14.52,5.86,2.55,4.81,1.3
1064,1064,7.07,0.85,0.86,1.54,3.82
1065,1065,5.18,1.38,0.41,0.25,3.14
1066,1066,14.88,12.11,2.07,0.14,0.56
1067,1067,6.94,3.49,2.08,0.44,0.93
1068,1068,7.59,2.5,3.94,0.3,0.85
1069,1069,7.73,2.35,0.09,3.46,1.83
1070,1070,19.26,7.88,8.82,1.42,1.14
1071,1071,0.97,0.51,0.39,0.06,0.01
1072,1072,9.91,1.22,1.37,6.62,0.7
1073,1073,4.86,1.14,2.88,0.39,0.45
1074,1074,3.51,1.35,0.07,1.5,0.59
1075,1075,12.74,5.19,2.82,3.52,1.21
1076,1076,17.27,1.22,8.95,4.64,2.46
1077,1077,6.28,1.59,1.76,2.75,0.18
1078,1078,8.96,3.16,2.45,2.77,0.58
1079,1079,13.97,8.6,0.94,0.56,3.87
1080,1080,4.52,0.34,2.09,1.19,0.9
1081,1081,7.77,2.47,0.08,0.57,4.65
1082,1082,16.87,3.99,6.33,4.59,1.96
1083,1083,7.61,3.61,1.98,1.95,0.07
1084,1084,12.89,3.59,5.81,0.67,2.82
1085,1085,3.4,0.66,1.33,1.22,0.19
1086,1086,0.77,0.18,0.11,0.11,0.37
1087,1087,3.58,0.95,0.6,1.18,0.85
1088,1088,4.94,0.94,2.15,1.59,0.26
1089,1089,15.27,1.25,0.01,6.69,7.32
1090,1090,3.95,0.82,1.37,1.49,0.27
1091,1091,4.06,0.5,1.93,1.01,0.62
1092,1092,8.19,1.01,1.6,3.55,2.03
1093,1093,0.43,0.31,0.09,0.02,0.01
1094,1094,3.28,1.45,0.56,1.2,0.07
1095,1095,16.67,8.58,2.62,0.71,4.76
1096,1096,15.94,5.83,4.07,4.24,1.8
1097,1097,12.34,5.81,2.07,2.71,1.75
1098,1098,8.45,2.73,0.36,3.01,2.35
1099,1099,5.9,0.82,2.52,1.7,0.86
1100,1100,3.09,1.34,0.89,0.53,0.33
1101,1101,6.82,1.38,5.07,0.24,0.13
1102,1102,11.58,5.51,0.92,1.68,3.47
1103,1103,10.01,1.9,1.56,0.02,6.53
1104,1104,1.81,0.27,0.48,0.9,0.16
1105,1105,7.93,4.17,3.09,0.41,0.26
1106,1106,17.32,4.78,0.55,4.66,7.33
1107,1107,18.59,4.71,4.08,6.66,3.14
1108,1108,17.23,7.75,3.18,3.79,2.51
1109,1109,6.36,1.71,2.1,0.89,1.66
1110,1110,4.59,2.45,0.01,1.69,0.44
1111,1111,3.87,2.14,0.97,0.04,0.72
1112,1112,0.56,0.17,0.06,0.25,0.08
1113,1113,18.55,10.27,5.08,0.01,3.19
1114,1114,6.99,4.49,0.06,0.52,1.92
1115,1115,6.77,1.55,0.74,0.17,4.31
1116,1116,10.74,3.39,0.32,5.49,1.54
1117,1117,2.72,0.7,0.34,0.99,0.69
1118,1118,18.56,4.57,5.05,5.95,2.99
1119,1119,6.69,1.36,0.87,4.45,0.01
1120,1120,15.32,8.53,1.98,2.94,1.87
1121,1121,16.82,0.58,1.92,12.87,1.45
1122,1122,3.36,0.82,0.3,0.07,2.17
1123,1123,3.51,0.52,0.82,0.44,1.73
1124,1124,4.89,3.42,0.75,0.22,0.5
1125,1125,3.68,1.66,0.96,0.73,0.33
1126,1126,5.65,1.42,1.47,1.15,1.61
1127,1127,9.16,4.81,3.6,0.14,0.61
1128,1128,15.6,3.05,0.42,11.89,0.24
1129,1129,2.55,1.82,0.03,0.35,0.35
1130,1130,6.44,1.55,2.08,1.06,1.75
1131,1131,13.16,5.48,3.71,3.23,0.74
1132,1132,9.86,4.46,0.6,4.11,0.69
1133,1133,10.35,7.65,1.25,1.15,0.3
1134,1134,2.32,1.24,0.04,0.46,0.58
1135,1135,14.35,8.21,4.36,0.1,1.68
1136,1136,2.4,0.73,0.0,1.15,0.52
1137,1137,5.33,0.62,0.72,2.02,1.97
1138,1138,1.75,1.15,0.24,0.33,0.03
1139,1139,4.55,2.18,0.3,1.71,0.36
1140,1140,19.18,9.77,0.1,6.66,2.65
1141,1141,5.25,2.74,0.03,0.59,1.89
1142,1142,3.89,2.38,0.48,0.61,0.42
1143,1143,6.73,2.62,0.98,1.61,1.52
1144,1144,0.32,0.1,0.11,0.03,0.08
1145,1145,19.94,4.97,8.85,0.47,5.65
1146,1146,8.35,4.34,3.04,0.23,0.74
1147,1147,11.63,5.86,0.12,2.5,3.15
1148,1148,13.23,4.54,0.93,6.86,0.9
1149,1149,1.82,1.42,0.11,0.15,0.14
